chebi_id,name,n_reactions,share_of_reactions,smiles
CHEBI:57449," (5Z,9E,14Z)-(8xi,11R,12S)-11,12-epoxy-8-hydroxyicosa-5,9,14-trienoate",1,0.000054,CCCCC/C=C\C[C@@H]1O[C@@H]1/C=C/C(O)C/C=C\CCCC(=O)[O-]
CHEBI:57465," (9Z,13S)-12,13-epoxyoctadeca-9,11-dienoate",1,0.000054,CCCCC[C@@H]1O/C1=C\C=C/CCCCCCCC(=O)[O-]
CHEBI:57468," (7S,8S,9Z,12Z)-7,8-dihydroxyoctadeca-9,12-dienoate",1,0.000054,CCCCC/C=C\C/C=C\[C@H](O)[C@@H](O)CCCCCC(=O)[O-]
CHEBI:57469, (E)-2-(methoxycarbonylmethyl)but-2-enedioate,1,0.000054,COC(=O)C/C(=C\C(=O)[O-])C(=O)[O-]
CHEBI:57470, (E)-3-(methoxycarbonyl)pent-2-enedioate,1,0.000054,COC(=O)/C(=C/C(=O)[O-])CC(=O)[O-]
CHEBI:57473, 3'-demethylstaurosporine,1,0.000054,C[NH2+][C@@H]1C[C@H]2O[C@@](C)([C@@H]1O)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEBI:57475, D-4-hydroxyphenylglycine,1,0.000054,[NH3+][C@@H](C(=O)[O-])c1ccc(O)cc1
CHEBI:57479," 2,6-dioxo-6-phenylhexanoate",1,0.000054,O=C([O-])C(=O)CCCC(=O)c1ccccc1
CHEBI:57482, streptomycin 3''-phosphate,1,0.000054,C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1OP(=O)([O-])[O-]
CHEBI:57487, 2-(hydroxyimino)propanoate,1,0.000054,CC(=NO)C(=O)[O-]
CHEBI:57491, staurosporine,1,0.000054,C[NH2+][C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEBI:57505, N(2)-benzoyl-D-arginine-4-nitroanilide,1,0.000054,NC(=[NH2+])NCCC[C@@H](NC(=O)c1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1
CHEBI:57508, D-erythritol 4-phosphate,1,0.000054,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)CO
CHEBI:57509, L-dopachrome,1,0.000054,O=C1C=C2C[C@@H](C(=O)[O-])NC2=CC1=O
CHEBI:57512, an N-acyl-D-aspartate,1,0.000054,[1*]C(=O)N[C@H](CC(=O)[O-])C(=O)[O-]
CHEBI:57516, deoxylimononate D-ring-lactone,1,0.000054,CC1=C2CC(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@@H]1[C@@]1(CO)[C@H](CC(=O)[O-])OC(C)(C)[C@@H]1CC(=O)[O-]
CHEBI:57520, D-octopine,1,0.000054,C[C@@H]([NH2+][C@@H](CCCNC(N)=[NH2+])C(=O)[O-])C(=O)[O-]
CHEBI:57521, beta-L-arabinose 1-phosphate,1,0.000054,O=P([O-])([O-])O[C@H]1OC[C@H](O)[C@H](O)[C@H]1O
CHEBI:57531, L-serine O-sulfate,1,0.000054,[NH3+][C@@H](COS(=O)(=O)[O-])C(=O)[O-]
CHEBI:57536, (7R)-7-(5-carboxy-5-oxopentanamido)deacetylcephalosporanate,1,0.000054,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CCCC(=O)C(=O)[O-])[C@H]2SC1
CHEBI:57542, 2-aryl-2-methylmalonate,1,0.000054,[1*]C(C)(C(=O)[O-])C(=O)[O-]
CHEBI:57543, 3-(uracil-1-yl)-L-alanine,1,0.000054,[NH3+][C@@H](Cn1ccc(=O)[nH]c1=O)C(=O)[O-]
CHEBI:57549, N(2)-malonyl-D-tryptophan,1,0.000054,O=C([O-])CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]
CHEBI:57551, (2R)-S-methyl-3-phospho-1-thioglycerate,1,0.000054,CSC(=O)[C@H](O)COP(=O)([O-])[O-]
CHEBI:57556, S-succinylglutathione,1,0.000054,[NH3+][C@@H](CCC(=O)N[C@@H](CSC(=O)CCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
CHEBI:57558," trans-2,3-epoxysuccinate",1,0.000054,O=C([O-])[C@@H]1O[C@H]1C(=O)[O-]
CHEBI:57559, alpha-D-xylose 1-phosphate,1,0.000054,O=P([O-])([O-])O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O
CHEBI:57575, trans-5-O-(4-coumaroyl)-D-quinate,1,0.000054,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](O)(C(=O)[O-])C[C@@H](O)[C@H]1O
CHEBI:57578, 6-O-methylnorlaudanosoline,1,0.000054,COc1cc2c(cc1O)C(Cc1ccc(O)c(O)c1)[NH2+]CC2
CHEBI:57582," dTDP-4-amino-4,6-dideoxy-D-glucose",1,0.000054,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@H](C)[C@@H]([NH3+])[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
CHEBI:57583," 6-imino-5-oxocyclohexa-1,3-dienecarboxylate",1,0.000054,N=C1C(=O)C=CC=C1C(=O)[O-]
CHEBI:57585, discadenine,1,0.000054,CC(C)=CCNc1ncn(CC[C@H]([NH3+])C(=O)[O-])c2ncnc1-2
CHEBI:57592, cyclohexylsulfamate,1,0.000054,O=S(=O)([O-])NC1CCCCC1
CHEBI:57598," N-methyl-(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline",1,0.000054,C[NH+]1CCc2ccccc2C1Cc1ccccc1
CHEBI:57599, an N-acyl-D-glucosamine 6-phosphate,1,0.000054,*C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COP(=O)([O-])[O-])O[C@H]1O
CHEBI:57607, oleandomycin 2'-O-phosphate,1,0.000054,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H]([NH+](C)C)[C@H]3OP(=O)([O-])[O-])[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O
CHEBI:57612, phosphoguanidinoacetate,1,0.000054,[NH2+]=C(NCC(=O)[O-])NP(=O)([O-])[O-]
CHEBI:57621, 2-benzylsuccinate,1,0.000054,O=C([O-])CC(Cc1ccccc1)C(=O)[O-]
CHEBI:57626, limonin 17-beta-D-glucoside,1,0.000054,CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@@](C)([C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c4ccoc4)[C@@]4(O[C@@H]4C(=O)[O-])[C@]2(C)C(=O)C[C@@H]13
CHEBI:57628," 2-(3,4-dihydroxybenzoyloxy)-4,6-dihydroxybenzoate",1,0.000054,O=C(Oc1cc(O)cc(O)c1C(=O)[O-])c1ccc(O)c(O)c1
CHEBI:57629, D-glucopyranose 1-phosphate,1,0.000054,O=P([O-])([O-])OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CHEBI:57630, 4-amino-3-hydroxybutanoate,1,0.000054,[NH3+]CC(O)CC(=O)[O-]
CHEBI:57631, dTDP-L-dihydrostreptose,1,0.000054,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@@H](C)[C@](O)(CO)[C@H]3O)O2)c(=O)[nH]c1=O
CHEBI:57639," 4-(L-alanin-3-yl)-2-hydroxy-cis,cis-muconate 6-semialdehyde",1,0.000054,[NH3+][C@@H](CC(=C/C=O)/C=C(/O)C(=O)[O-])C(=O)[O-]
CHEBI:57640," 1,6-dihydroxy-2-methylcyclohexa-2,4-dienecarboxylate",1,0.000054,CC1=CC=CC(O)C1(O)C(=O)[O-]
CHEBI:57647," 3-(3,5-diiodo-4-hydroxyphenyl)lactate",1,0.000054,O=C([O-])C(O)Cc1cc(I)c([O-])c(I)c1
CHEBI:57653, 2-deoxy-D-gluconate,1,0.000054,O=C([O-])C[C@@H](O)[C@H](O)[C@H](O)CO
CHEBI:57654, all-trans-undecaprenyl phosphate,1,0.000054,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])[O-]
CHEBI:57657, 4-O-deacetyl-16-O-demethylvindoline,1,0.000054,CC[C@]12C=CC[NH+]3CC[C@@]4(c5ccc(O)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1O)[C@@H]32
CHEBI:57662, S-carboxymethyl-L-cysteine,1,0.000054,[NH3+][C@@H](CSCC(=O)[O-])C(=O)[O-]
CHEBI:57679, hypotaurocyamine,1,0.000054,NC(=[NH2+])NCCS(=O)[O-]
CHEBI:57680, (E)-sinapoyltartronate,1,0.000054,COc1cc(/C=C/C(=O)OC(C(=O)[O-])C(=O)[O-])cc(OC)c1O
CHEBI:57681," cis-2-chloro-4-carboxymethylenebut-2-en-1,4-olide",1,0.000054,O=C([O-])/C=C1\C=C(Cl)C(=O)O1
CHEBI:57682, coformycin,1,0.000054,OC[C@H]1O[C@@H](n2cnc3c2[NH+]=CNC[C@H]3O)[C@H](O)[C@@H]1O
CHEBI:57689," 2,2-dialkylglycine",1,0.000054,[1*]C([2*])([NH3+])C(=O)[O-]
CHEBI:57691, an N(6)-acyl-L-lysine,1,0.000054,[1*]C(=O)NCCCC[C@H]([NH3+])C(=O)[O-]
CHEBI:57697, deaminohydroxyblasticidin S,1,0.000054,CN(CCC([NH3+])CC(=O)N[C@H]1C=C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1C(=O)[O-])C(N)=[NH2+]
CHEBI:57703, 2-nitrophenol,1,0.000054,O=[N+]([O-])c1ccccc1[O-]
CHEBI:57704,,1,0.000054,[H]O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1[NH3+]
CHEBI:57708, N(4)-benzoylagmatine,1,0.000054,NC(=[NH2+])NCCCCNC(=O)c1ccccc1
CHEBI:57710," 5,12-dihydroxanthommatin",1,0.000054,[NH3+]C(CC(=O)c1cccc2c1Nc1c(cc(O)c3nc(C(=O)[O-])cc(O)c13)O2)C(=O)[O-]
CHEBI:57712, 2-hydroxy-3-oxoadipate,1,0.000054,O=C([O-])CCC(=O)C(O)C(=O)[O-]
CHEBI:57713," 3-(2-carboxyethenyl)-cis,cis-muconate",1,0.000054,O=C([O-])C=C(/C=C\C(=O)[O-])/C=C\C(=O)[O-]
CHEBI:57722," N(2),N(5)-dibenzoyl-L-ornithine",1,0.000054,O=C(NCCC[C@H](NC(=O)c1ccccc1)C(=O)[O-])c1ccccc1
CHEBI:57729, 3alpha-hydroxyglycyrrhetinate,1,0.000054,CC1(C)[C@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
CHEBI:57734, alpha-D-hexose 1-phosphate,1,0.000054,O=P([O-])([O-])O[C@H]1O[C@H](CO)C(O)C(O)C1O
CHEBI:57738, 2-arylpropionate,1,0.000054,[1*]C(C)C(=O)[O-]
CHEBI:57740, L-5-carboxymethylhydantoin,1,0.000054,O=C([O-])C[C@@H]1NC(=O)NC1=O
CHEBI:57741, phenylethanolamine,1,0.000054,[NH3+]CC(O)c1ccccc1
CHEBI:57753, vindoline,1,0.000054,CC[C@]12C=CC[NH+]3CC[C@@]4(c5ccc(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
CHEBI:57754, 5-O-[(E)-caffeoyl]-D-quinate,1,0.000054,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)[O-])C[C@@H](O)[C@@H]1O
CHEBI:57755, (R)-N-methylcoclaurine,1,0.000054,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)cc1)[NH+](C)CC2
CHEBI:57758," N(3)-oxalyl-L-2,3-diaminopropanoate",1,0.000054,[NH3+][C@@H](CNC(=O)C(=O)[O-])C(=O)[O-]
CHEBI:57760, 3-oxoglycyrrhetinate,1,0.000054,CC1(C)C(=O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
CHEBI:57763, limonoate,1,0.000054,CC1(C)O[C@@H](CC(=O)[O-])[C@]2(CO)[C@H]3CC[C@@](C)([C@@H](O)c4ccoc4)[C@@]4(O[C@@H]4C(=O)[O-])[C@]3(C)C(=O)C[C@@H]12
CHEBI:57764, 1-deoxy-D-altro-heptulose 7-phosphate,1,0.000054,CC(=O)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
CHEBI:57773, N-(carboxymethyl)-D-alanine,1,0.000054,C[C@@H]([NH2+]CC(=O)[O-])C(=O)[O-]
CHEBI:57774, 2-acetolactate,1,0.000054,CC(=O)C(C)(O)C(=O)[O-]
CHEBI:57775, stipitatonate,1,0.000054,O=C1OC(=O)c2c([O-])cc(=O)c(O)cc21
CHEBI:57779, tauropine,1,0.000054,C[C@@H]([NH2+]CCS(=O)(=O)[O-])C(=O)[O-]
CHEBI:57782, cortisol 21-sulfate,1,0.000054,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COS(=O)(=O)[O-]
CHEBI:57790, benzyl cetraxate,1,0.000054,[NH3+]C[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)OCc3ccccc3)cc2)CC1
CHEBI:57797, dihydrostreptomycin 6-phosphate,1,0.000054,C[NH2+][C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]3NC(N)=[NH2+])O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O
CHEBI:57800, 3-ADP-glycerate,1,0.000054,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OCC(O)C(=O)[O-])[C@@H](O)[C@H]1O
CHEBI:57801, trimetaphosphate,1,0.000054,O=P1([O-])OP(=O)([O-])OP(=O)([O-])O1
CHEBI:57803, L-tryptophanamide,1,0.000054,NC(=O)[C@@H]([NH3+])Cc1c[nH]c2ccccc12
CHEBI:57808, xanthommatin,1,0.000054,[NH3+]C(CC(=O)c1cccc2oc3cc(=O)c4nc(C(=O)[O-])cc(O)c4c-3nc12)C(=O)[O-]
CHEBI:57825, L-lombricine,1,0.000054,NC(=[NH2+])NCCOP(=O)([O-])OC[C@H]([NH3+])C(=O)[O-]
CHEBI:57828, D-hamamelose 2'-phosphate,1,0.000054,O=C[C@@](O)(COP(=O)([O-])[O-])[C@H](O)[C@H](O)CO
CHEBI:57830, cyanidin 3-O-rutinoside 5-O-beta-D-glucoside,1,0.000054,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc([O-])cc4[o+]c3-c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
CHEBI:57831," glycerol 1,2-cyclic phosphate",1,0.000054,O=P1([O-])OCC(CO)O1
CHEBI:57832," a 1,2-diacyl-3-[3-(N-acetyl-alpha-D-neuraminyl)-beta-D-galactosyl]-sn-glycerol",1,0.000054,*C(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H]1O)OC(*)=O
CHEBI:57833, N-benzoyl-4-hydroxyanthranilate,1,0.000054,O=C(Nc1cc(O)ccc1C(=O)[O-])c1ccccc1
CHEBI:57838, N-phosphotaurocyamine,1,0.000054,[NH2+]=C(NCCS(=O)(=O)[O-])NP(=O)([O-])[O-]
CHEBI:57839, 3-dehydro-2-deoxy-D-gluconate,1,0.000054,O=C([O-])CC(=O)[C@H](O)[C@H](O)CO
CHEBI:57840, methylguanidine,1,0.000054,CNC(N)=[NH2+]
CHEBI:57842, vitexin 2''-O-beta-D-glucoside,1,0.000054,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])cc(O)c12
CHEBI:57848," 1,4-diguanidinobutane",1,0.000054,NC(=[NH2+])NCCCCNC(N)=[NH2+]
CHEBI:57857, N-acetyl-beta-alanine,1,0.000054,CC(=O)NCCC(=O)[O-]
CHEBI:57858, atropine,1,0.000054,C[NH+]1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2
CHEBI:57859," 5-(3-carboxy-3-oxoprop-1-en-1-yl)-4,6-dihydroxypyridine-2-carboxylate",1,0.000054,O=C([O-])C(=O)C=Cc1c(O)cc(C(=O)[O-])nc1O
CHEBI:57866, 3-(methylsulfanyl)propanamine,1,0.000054,CSCCC[NH3+]
CHEBI:57869, 6-aminopenicillanate,1,0.000054,CC1(C)S[C@@H]2[C@H]([NH3+])C(=O)N2[C@H]1C(=O)[O-]
CHEBI:57878, 4-deoxy-beta-D-gluc-4-enuronosyl-(1->3)-N-acetyl-D-galactosamine 6-sulfate,1,0.000054,CC(=O)N[C@H]1C(O)O[C@H](COS(=O)(=O)[O-])[C@H](O)[C@@H]1O[C@@H]1OC(C(=O)[O-])=C[C@H](O)[C@H]1O
CHEBI:57883, 3-methylmuconolactone,1,0.000054,CC1=CC(=O)OC1CC(=O)[O-]
CHEBI:57889, N(5)-[1(S)-1-carboxyethyl]-L-ornithine,1,0.000054,C[C@H]([NH2+]CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
CHEBI:57894, berbamunine,1,0.000054,COc1cc2c(cc1O)[C@@H](Cc1ccc(O)c(Oc3ccc(C[C@H]4c5cc(O)c(OC)cc5CC[NH+]4C)cc3)c1)[NH+](C)CC2
CHEBI:57896, diisopropyl phosphate,1,0.000054,CC(C)OP(=O)([O-])OC(C)C
CHEBI:57902," (RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline",1,0.000054,c1ccc(CC2[NH2+]CCc3ccccc32)cc1
CHEBI:57903, 1-(5-phosphoribosyl)imidazole-4-acetate,1,0.000054,O=C([O-])Cc1cn(C2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)cn1
CHEBI:57908, N(2)-benzoyl-D-arginine,1,0.000054,NC(=[NH2+])NCCC[C@@H](NC(=O)c1ccccc1)C(=O)[O-]
CHEBI:57909, kanamycin 3'-phosphate,1,0.000054,[NH3+]C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]3O)[C@H]([NH3+])C[C@@H]2[NH3+])[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H]1O
CHEBI:57915, gamma-L-glutamyl-D-alanine,1,0.000054,C[C@@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]
CHEBI:57921, an N(3)-acetyl-2-deoxystreptamine antibiotic,1,0.000054,[1*]O[C@@H]1[C@@H](O)[C@H](O[2*])[C@@H](NC(C)=O)C[C@H]1[NH3+]
CHEBI:57927, oxaloacetate 4-methyl ester,1,0.000054,COC(=O)CC(=O)C(=O)[O-]
CHEBI:57929, 7''-O-phosphohygromycin B,1,0.000054,C[NH2+][C@H]1C[C@@H]([NH3+])[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3O[C@]4(O[C@H]23)O[C@H](C([NH3+])COP(=O)([O-])[O-])[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O
CHEBI:57933, oleandomycin,1,0.000054,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H]([NH+](C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O
CHEBI:57935, oxidized Watasenia luciferin,1,0.000054,O=C(Cc1ccc(OS(=O)(=O)[O-])cc1)Nc1ncc(-c2ccc(OS(=O)(=O)[O-])cc2)nc1Cc1ccccc1
CHEBI:57946, N-methylphenylethanolamine,1,0.000054,C[NH2+]CC(O)c1ccccc1
CHEBI:57948, 5-oxo-D-proline,1,0.000054,O=C1CC[C@H](C(=O)[O-])N1
CHEBI:57956, 3-amino-3-(4-hydroxyphenyl)propanoate,1,0.000054,[NH3+]C(CC(=O)[O-])c1ccc(O)cc1
CHEBI:57963, vitexin,1,0.000054,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])cc(O)c12
CHEBI:57975, 1-(4-hydroxy-2-methylpyrimid-5-ylmethyl)-3-(2-hydroxyethyl)-2-methylpyridinium,1,0.000054,Cc1ncc(C[n+]2cccc(CCO)c2C)c(O)n1
CHEBI:57976," 3-carboxy-2,5-dihydro-5-oxofuran-2-acetate",1,0.000054,O=C([O-])C[c-]1oc(=O)cc1C(=O)[O-]
CHEBI:57979," 2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate",1,0.000054,O=C([O-])CC1(C(=O)[O-])C=CC(=O)O1
CHEBI:57987, 2-hydroxyadipate,1,0.000054,O=C([O-])CCCC(O)C(=O)[O-]
CHEBI:57992, carboxymethoxysuccinate,1,0.000054,O=C([O-])COC(CC(=O)[O-])C(=O)[O-]
CHEBI:57995, all-trans-undecaprenyl diphosphate,1,0.000054,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
CHEBI:57996, nororientaline,1,0.000054,COc1cc(CC2[NH2+]CCc3cc(OC)c(O)cc32)ccc1O
CHEBI:57999, 1-carboxyvinyl carboxyphosphonate,1,0.000054,C=C(OP(=O)([O-])C(=O)[O-])C(=O)[O-]
CHEBI:58005, N-amidino-L-aspartate,1,0.000054,NC(=[NH2+])N[C@@H](CC(=O)[O-])C(=O)[O-]
CHEBI:58006, Cypridina luciferin,1,0.000054,CC[C@H](C)c1nc2c(CCCNC(N)=[NH2+])[nH]c(-c3c[nH]c4ccccc34)cn-2c1=O
CHEBI:58008, 2-carboxy-D-arabinitol,1,0.000054,O=C([O-])[C@@](O)(CO)[C@H](O)[C@H](O)CO
CHEBI:58009, gamma-L-glutamyl-L-cysteinyl-beta-alanine,1,0.000054,[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCCC(=O)[O-])C(=O)[O-]
CHEBI:58013, aspulvinone H,1,0.000054,CC(C)=CCc1cc(/C=C2\OC(=O)C(c3ccc(O)c(CC=C(C)C)c3)=C2[O-])ccc1O
CHEBI:58016, 1-guanidino-1-deoxy-scyllo-inositol,1,0.000054,NC(=[NH2+])N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
CHEBI:58022, 10-oxodecanoate,1,0.000054,O=CCCCCCCCCC(=O)[O-]
CHEBI:58024, deoxylimonoate,1,0.000054,CC1=C2CC(=O)O[C@@H](c3ccoc3)[C@]2(C)CC[C@@H]1[C@@]12COC(=O)C[C@@H]1OC(C)(C)[C@@H]2CC(=O)[O-]
CHEBI:58025, octopamine,1,0.000054,[NH3+]CC(O)c1ccc(O)cc1
CHEBI:58028, a 6-sulfo-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->6)-alpha-D-glucosyl-(1->3)-1-alkyl-2-acylglycerol,1,0.000054,[1*]C(=O)OC(CO[2*])CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O
CHEBI:58034, a flavonol 3-O-(6-O-malonyl-beta-D-glucoside),1,0.000054,*c1c(*)c(*)c(-c2oc3c(*)c(*)c(*)c(*)c3c(=O)c2O[C@@H]2O[C@H](COC(=O)CC(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)c(*)c1*
CHEBI:58035," 1D-1-guanidino-3-amino-1,3-dideoxy-scyllo-inositol",1,0.000054,NC(=[NH2+])N[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H]([NH3+])[C@@H]1O
CHEBI:58037, O-demethylpuromycin,1,0.000054,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](NC(=O)[C@@H]([NH3+])Cc2ccc(O)cc2)[C@H]1O
CHEBI:58041,,1,0.000054,[H]O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1NS(=O)(=O)[O-]
CHEBI:58042, guanidinoethyl methyl phosphate,1,0.000054,COP(=O)([O-])OCCNC(N)=[NH2+]
CHEBI:58046," 3,5-dibromo-4-hydroxybenzonitrile",1,0.000054,N#Cc1cc(Br)c([O-])c(Br)c1
CHEBI:58050,,1,0.000054,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OCCC(C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O
CHEBI:58055," 4,5-dioxopentanoate",1,0.000054,O=CC(=O)CCC(=O)[O-]
CHEBI:58058, D-lysopine,1,0.000054,C[C@@H]([NH2+][C@@H](CCCC[NH3+])C(=O)[O-])C(=O)[O-]
CHEBI:58059, oxidized Cypridina luciferin,1,0.000054,CC[C@H](C)C(=O)Nc1ncc(-c2c[nH]c3ccccc23)nc1CCCNC(N)=[NH2+]
CHEBI:58071, 2-ethylhexyl phthalate,1,0.000054,CCCCC(CC)COC(=O)c1ccccc1C(=O)[O-]
CHEBI:58074, D-nopaline,1,0.000054,NC(=[NH2+])NCCC[C@H]([NH2+][C@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]
CHEBI:58077, bis-gamma-glutamylcystine,1,0.000054,[NH3+]C(CCC(=O)NC(CSSCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]
CHEBI:58081, dTDP-D-galacturonate,1,0.000054,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC3O[C@H](C(=O)[O-])[C@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
CHEBI:58082, O-(1->4)-alpha-L-dihydrostreptosyl-streptidine 6-phosphate,1,0.000054,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](NC(N)=[NH2+])[C@@H](O)[C@@H]2NC(N)=[NH2+])[C@H](O)[C@@]1(O)CO
CHEBI:58093, homoserine lactone,1,0.000054,[NH3+]C1CCOC1=O
